,leave,stay
36950,45.006245,57.46119
36951,59.042366,92.7003
36952,123.07508,136.85764
36953,172.1194,181.25018
36954,82.66351,111.76143
36955,49.65438,53.63582
36956,40.513714,57.10302
36957,89.68353,103.891525
36958,142.09169,151.19568
36959,193.30534,197.01709
36960,90.60164,113.31532
36961,49.845387,50.08812
36962,40.63958,52.214638
36963,69.101776,96.41579
36964,134.36789,144.76755
36965,187.45789,191.88068
36966,98.163376,115.30049
36967,50.784336,50.65635
36968,38.256348,50.312576
36969,53.82096,91.75042
36970,126.51477,138.78035
36971,179.60472,185.89348
36972,97.06508,112.763794
36973,47.791252,48.120026
36974,32.92704,52.195335
36975,57.57512,97.23677
36976,127.29538,144.3634
36977,184.07382,190.89081
36978,100.05896,113.28915
36979,47.69834,47.840927
36980,35.013855,50.293
36981,46.203,93.07939
36982,117.64734,139.8535
36983,177.90306,185.82872
36984,106.6372,114.916855
36985,50.51732,49.868332
36986,31.960978,49.11815
36987,33.488487,89.97572
36988,111.49016,137.28285
36989,174.07806,183.14102
36990,59.076984,108.31035
36991,33.709057,33.377815
36992,16.457344,58.70569
36993,58.470573,99.1398
36994,104.41127,136.64516
36995,156.32248,173.86722
36996,65.51514,110.1212
36997,49.582382,48.142838
36998,14.801279,46.643578
36999,29.365635,83.87587
37000,90.24341,128.38489
37001,142.88957,169.52863
37002,87.69412,113.44365
37003,68.76282,66.06206
37004,3.4053457,40.446396
37005,7.118332,76.54855
37006,80.30708,124.74983
37007,138.10153,170.92352
37008,91.52559,116.36626
37009,67.865746,64.97371
37010,8.542498,34.70823
37011,-0.7949335,65.108345
37012,64.04664,115.62669
37013,121.64313,163.42389
37014,98.92754,116.61789
37015,53.531235,51.526184
37016,11.5599165,32.514294
37017,-0.7614252,58.650528
37018,28.163961,102.56044
37019,90.29727,146.13959
37020,103.301025,116.42604
37021,51.290283,49.254845
37022,12.366223,32.669327
37023,0.7232912,55.89244
37024,4.656231,85.924835
37025,72.95944,138.17072
37026,106.06456,115.809845
37027,47.025215,45.138336
37028,13.122395,32.84732
37029,5.268816,52.201897
37030,0.8965605,80.67172
37031,48.40168,130.58722
37032,106.82263,114.74979
37033,46.29889,44.736786
37034,13.530915,32.92752
37035,4.6182327,54.01568
37036,-0.17184085,82.70012
37037,46.85236,132.42596
37038,109.71231,115.50586
37039,42.066933,41.07637
37040,14.98303,33.102745
37041,10.372544,50.625656
37042,-0.17006701,76.71797
37043,14.024715,116.09211
37044,112.56646,115.99795
37045,42.597126,41.64959
37046,14.792068,33.58142
37047,9.391067,50.831642
37048,-2.5193217,76.605804
37049,6.1649666,108.70171
37050,119.44581,117.49539
37051,42.889214,42.291367
37052,14.86944,34.637238
37053,8.198562,50.133324
37054,-5.981661,70.765274
37055,7.5967407,106.41392
37056,54.007385,106.75459
37057,24.80551,29.476477
37058,-5.0043716,33.995445
37059,23.207123,75.72049
37060,70.92495,115.2061
37061,117.697464,155.33803
37062,54.486435,76.79097
37063,90.88772,90.21478
37064,104.20414,109.180336
37065,146.7697,148.19113
37066,201.48497,197.83186
37067,256.12527,247.20462
