x,y,x_velocity,y_velocity,angle,angular_velocity,left_contact,right_contact
-0.2726333,0.8011707,0.23508772,-0.48721024,-0.15406469,0.1996161,0.0,0.0
0.08156653,1.4031515,0.44419065,-0.24583699,0.015809387,0.049775984,0.0,0.0
0.062052537,-0.001142075,0.00011165227,9.6220596e-08,-0.0015605523,-3.2270193e-05,1.0,1.0
0.2088811,0.82746637,0.119886324,-0.5204755,0.061289027,0.0018497154,0.0,0.0
-0.09136315,1.3987232,-0.7399262,-0.19157843,0.006550439,-0.07740761,0.0,0.0
0.1288577,0.90063685,0.28856093,-0.5500153,0.18912919,0.17864195,0.0,0.0
0.13337879,-0.010473838,-0.5440919,-0.36081254,-0.016048457,-0.6045904,0.0,1.0
-0.013988113,-0.0006697917,7.843074e-07,3.8949952e-10,-0.00023689689,-2.2023642e-07,1.0,1.0
0.041978836,0.013794789,-0.13439587,0.0019609644,-0.07507489,-0.04343745,0.0,0.0
-0.039945982,0.71058744,0.00085008016,-0.47585765,-0.08448874,0.012554085,0.0,0.0
0.028362561,-0.0006026292,-0.0031088544,-1.3561182e-06,-0.0007723903,0.0009162802,1.0,0.0
0.118808076,0.43267623,-0.10727426,-0.4579957,0.059224274,-0.15663055,0.0,0.0
0.04181204,1.4444101,0.6843238,0.181462,-0.021190561,-0.0054786378,0.0,0.0
0.07048158,1.1751493,0.1711612,-0.68016917,-0.007139726,-0.061397403,0.0,0.0
0.08502407,1.1872722,0.23206362,-0.6488068,-0.034196515,-0.03800014,0.0,0.0
-0.21659751,0.7234247,-0.09536968,-0.31741232,-0.19200607,0.04252282,0.0,0.0
0.25834197,0.31270066,-0.28752688,-0.24995719,0.06831085,-0.045245115,0.0,0.0
0.30340815,0.7474877,0.25475872,-0.43462715,0.15728834,0.049806558,0.0,0.0
0.22177915,-0.022212185,0.061708182,-0.0058390233,-0.16135831,-0.018263323,1.0,1.0
0.23255864,0.089333236,-0.056274366,-0.090161346,0.02956746,0.03219323,0.0,0.0
-0.35910836,0.34776872,0.58177906,-0.4620141,-0.4374073,0.08737062,0.0,0.0
0.27808657,0.3325937,-0.028845433,-0.6461103,0.31566724,-0.006622836,0.0,0.0
0.035115432,1.4702187,0.30329418,0.14434168,0.045503117,0.2640984,0.0,0.0
0.02777071,0.0005531168,-0.16821894,-0.15170342,0.015262771,-0.027031561,0.0,0.0
0.022341633,1.3344924,0.21474925,-0.45983592,0.021793434,0.06940324,0.0,0.0
0.14897747,0.26310068,-0.05831209,-0.2601579,0.005449851,-0.07402898,0.0,0.0
-0.34816766,-0.086600184,0.08159189,-0.008918958,0.3812291,0.1138646,1.0,1.0
0.05557699,0.041594278,-0.1149295,-0.068159245,-0.010649957,-0.029983923,0.0,0.0
-0.08250742,1.3637805,-0.47890997,-0.3365202,-0.011999737,-0.03697381,0.0,0.0
0.0007195473,-0.013066961,0.028220024,0.038608953,0.012622876,0.015737789,1.0,1.0
-0.36332875,0.7166139,0.034500986,-0.04028647,-0.3470554,-0.18243465,0.0,0.0
0.04234972,0.023796067,0.05101213,-0.23108211,0.036635116,0.01405746,0.0,0.0
-0.079488754,1.5046655,-0.15011331,-0.06019221,-0.3740938,-0.42233452,0.0,0.0
-0.01937952,-0.019086303,0.289675,0.017978817,-0.07011445,-0.048286434,1.0,1.0
0.12612295,0.11441682,-0.17968896,-0.24048515,0.0033581646,0.013308346,0.0,0.0
0.27269134,0.4015528,-0.4919125,-0.3201947,0.26906705,-0.20050602,0.0,0.0
0.03437624,0.45571598,0.21797457,-0.38447556,0.13511933,0.11389701,0.0,0.0
-0.022954369,1.4213474,-0.76067245,0.12790301,0.020035505,0.08731966,0.0,0.0
0.23745671,0.08153802,-0.046636738,-0.030166347,0.075117126,-0.08987112,0.0,0.0
0.13034439,0.12577881,-0.30778915,-0.40514868,0.20009506,-0.15998846,0.0,0.0
-0.13622074,0.8116632,-0.033979524,-0.46400765,-0.13929087,0.019741112,0.0,0.0
0.057552528,-0.011586561,-0.00497217,0.018982507,-0.08149313,0.06211,1.0,1.0
0.009499073,-0.0197423,-0.32788044,0.033587333,-0.13592637,0.10348302,1.0,1.0
0.09939413,-0.000758698,6.990792e-07,9.663029e-10,0.0005844521,-1.9422093e-07,0.0,1.0
-0.063708976,-0.00087857485,2.0343311e-06,2.2275326e-09,0.00058096513,-5.9997586e-07,1.0,1.0
-0.23307475,0.70248145,0.010710939,-0.36070913,-0.29961264,0.16036318,0.0,0.0
0.29598045,0.47860315,-0.16758771,-0.49765185,0.18870644,-0.070509665,0.0,0.0
0.2333459,1.2870969,0.6211352,-0.621067,0.15427707,0.17671081,0.0,0.0
0.097066596,1.1873214,0.5187111,-0.5145679,0.072740786,0.17404234,0.0,0.0
-0.17958888,0.05180062,0.036203377,-0.18166393,0.0003586148,0.11598748,0.0,0.0
-0.051552676,-0.0016116404,-0.006260872,0.017183919,0.0031741792,-0.060729958,1.0,1.0
-0.083459854,0.6635279,0.41829532,-0.463623,-0.28329575,0.20984963,0.0,0.0
0.14874831,0.037067495,-0.008943016,-0.2223215,0.0305044,0.009142209,0.0,0.0
0.18616037,-0.015509417,0.057242166,-0.0053843213,-0.11527057,-0.017327106,1.0,1.0
-0.20660415,0.72747874,-0.03603777,-0.40777075,-0.23870017,0.08834795,0.0,0.0
-0.115122035,0.5734727,-0.011463324,-0.5268906,-0.08107331,0.067929514,0.0,0.0
-0.06099329,0.61051685,0.45466858,-0.4727951,-0.23297246,0.19699262,0.0,0.0
0.1459876,0.25602365,-0.28346568,-0.24625543,-0.016366296,-0.069752775,0.0,0.0
0.48444185,0.80867046,-0.084818706,-0.36740106,0.33806998,-0.087999806,0.0,0.0
-0.32325038,0.4718733,0.27889034,-0.36722553,-0.08041667,0.11928145,0.0,0.0
0.040143777,0.36780918,-0.06807406,-0.34957224,-0.056256253,0.01095759,0.0,0.0
0.18028517,0.931912,0.08314493,-0.7330736,0.046003133,-0.004941798,0.0,0.0
0.46446353,0.62668675,-0.021930918,-0.4229101,0.45729214,0.1328695,0.0,0.0
-0.05677414,1.494714,-0.29499236,-0.018513566,0.03488353,-0.05149151,0.0,0.0
-0.10664101,-0.0012146735,-3.8227007e-08,-5.2763127e-10,-0.0014797135,9.5348334e-08,1.0,1.0
-0.28934875,0.5060577,-0.19028074,-0.26470765,-0.17540078,0.0020648628,0.0,0.0
0.49251527,-0.12788206,0.00052224443,-3.967238e-05,-0.1172645,-0.00017241146,1.0,0.0
0.047804356,-0.0014738464,-0.019192534,0.04510591,0.0023521816,-0.15176825,1.0,1.0
0.08201294,1.2610881,0.591689,-0.5715874,0.033258814,0.1572101,0.0,0.0
-0.10907841,0.056515012,-0.02993838,0.055896185,-0.08165053,0.093646765,0.0,0.0
0.22120209,1.3966025,0.3942013,-0.32019433,0.20959222,-0.067692414,0.0,0.0
0.0997798,0.92730516,0.22003427,-0.5394188,0.18328264,0.16682035,0.0,0.0
0.06619091,0.09145761,-0.088551246,-0.21252476,0.004116363,0.074434474,0.0,0.0
0.17297173,-0.0059893276,-0.19012818,-0.17008765,0.035357945,-0.45956486,1.0,1.0
0.124464795,0.14916344,-0.32618386,-0.17722946,-0.04329764,-0.03868825,0.0,0.0
0.16117077,-0.027685395,0.0853916,0.009966019,-0.19587669,0.030425167,1.0,1.0
-0.12575082,0.014271435,0.028984154,-0.0810912,0.0071760686,-0.1949631,0.0,0.0
0.16727953,0.31919718,-0.114040196,-0.45337626,0.019755973,-0.052803613,0.0,0.0
-0.045476057,-0.0011680746,7.498004e-08,1.1182995e-10,0.001844639,-9.455925e-08,1.0,1.0
-0.116060354,1.2890891,-0.7205074,-0.5381161,0.027264016,0.0073172757,0.0,0.0
-0.32728237,0.5670062,-0.09615623,-0.18384652,-0.33019048,0.0701307,0.0,0.0
0.025649834,-0.000631454,0.0123317335,-2.9602427e-06,-0.00096985826,-7.455966e-07,1.0,0.0
0.28642312,0.6080663,-0.0054417076,-0.5083833,0.12363378,0.027981624,0.0,0.0
0.024188329,0.0014163947,-0.42682582,-0.02994802,0.029302781,0.12414888,0.0,1.0
-0.0096644405,1.438329,-0.32585722,0.37972763,0.0110416515,0.073007196,0.0,0.0
-0.17337914,0.44268245,0.02746804,-0.39425558,-0.08110713,0.047596596,0.0,0.0
0.1909502,0.001435814,0.12584765,-0.31737378,0.05165148,-0.030583337,0.0,1.0
-0.064361766,1.3828138,-0.2763566,-0.33701372,-0.106035106,-0.14092556,0.0,0.0
0.014679241,1.4128194,0.73606217,0.02923695,-0.014790826,-0.12489253,0.0,0.0
-0.05037584,0.8859757,-0.053644758,-0.6507647,-0.093238674,0.0011380792,0.0,0.0
-0.030053616,0.5171407,0.109013245,-0.54127556,-0.024030317,0.056680582,0.0,0.0
-0.13798256,0.71910554,0.040268492,-0.5300073,-0.12562174,0.1274086,0.0,0.0
0.029248238,0.9206545,0.0621257,-0.72397923,-0.034876063,0.028987039,0.0,0.0
-0.21199651,0.28589368,0.33723015,-0.38261077,-0.010798141,0.055118512,0.0,0.0
-0.0539938,0.29256386,0.5160665,-0.64152277,0.1659716,0.113017954,0.0,0.0
-0.08939533,-0.0006617093,-0.00028664133,-1.1891519e-06,0.0046089035,8.434547e-05,1.0,0.0
0.055787943,0.7812827,0.12554923,-0.62155443,-0.028182028,0.036874868,0.0,0.0
-0.10808487,1.0501034,-0.07107254,-0.46446735,-0.21122068,-0.014490862,0.0,0.0
0.15881605,0.4016772,-0.079349004,-0.48252252,0.051128212,-0.055607192,0.0,0.0
-0.14747754,1.0325053,-0.38736483,-0.545595,-0.14088748,-0.09848894,0.0,0.0
0.044917393,0.19641382,-0.32698607,-0.2726552,-0.0759867,-0.10466558,0.0,0.0
0.07029877,0.00015965462,-0.02900071,-3.5242635e-06,0.002033887,1.6590827e-06,0.0,0.0
-0.34475002,-0.0760973,-0.32568258,-0.1375049,0.3549398,0.13799798,0.0,0.0
0.33426207,0.8467894,0.066487566,-0.6506641,0.056406338,0.06967613,0.0,0.0
0.09810667,-0.0072228573,-0.1842732,0.029718965,0.044234186,-0.09821818,0.0,1.0
-0.17389497,-0.008143106,-1.0574414e-07,-1.9599655e-08,0.057746362,1.5305564e-07,1.0,1.0
0.08862162,-0.0011919999,-0.019419825,0.00011336904,-0.0004161393,-5.1023097e-05,0.0,1.0
0.33152094,0.38285616,-0.32829827,-0.37887627,0.08000526,-0.058814578,0.0,0.0
0.20655699,-0.01899711,0.048554886,-0.0045290426,-0.13850017,-0.014363475,1.0,1.0
-0.2166975,0.6563579,0.032441467,-0.21264648,-0.13892166,0.16628836,0.0,0.0
0.11058541,0.017612109,0.0050722947,-0.107427455,0.06261837,0.047607217,0.0,0.0
-0.033697702,0.059339773,0.32040322,-0.26844674,0.05284004,0.039566003,0.0,0.0
-0.028783703,-0.009103873,0.0728734,0.017611973,-0.059458088,0.058606923,1.0,1.0
-0.031020641,-0.023027971,0.035694614,0.049823448,-0.029521653,-0.0067651505,1.0,1.0
0.012153816,-0.00079803704,-0.048520576,-3.426765e-08,0.002849071,6.224021e-08,1.0,1.0
0.015525627,-0.0013592266,3.9718124e-08,1.6767368e-10,0.0007346557,-9.6130485e-08,1.0,1.0
-0.22631398,0.27704567,0.27254993,-0.37602252,-0.023441598,0.059560604,0.0,0.0
-0.15513344,0.2618517,0.11776696,-0.32007802,-0.025171397,0.010627177,0.0,0.0
-0.105946444,1.5103914,-0.5572041,0.045574445,-0.13540141,-0.3906345,0.0,0.0
-0.052548505,1.3418856,-0.47054663,-0.41230857,0.014617495,-0.0077829696,0.0,0.0
-0.2985591,0.34545645,0.1004851,-0.41430673,-0.059395656,0.071575694,0.0,0.0
0.0800766,1.090764,0.33985534,-0.8218981,0.055981442,0.1916583,0.0,0.0
0.21444626,0.34408715,-0.3618176,-0.3979898,0.23936798,-0.28925297,0.0,0.0
-0.25404572,0.6384341,-0.029738942,-0.30181342,-0.2848833,0.14799345,0.0,0.0
-0.09783049,-0.0006840968,0.00015445719,2.8051178e-07,0.0015139142,-4.5110326e-05,1.0,0.0
0.026432896,-0.0010395432,-0.043143075,-0.0435154,-0.0017999477,0.15318468,1.0,0.0
0.12850943,0.51880217,0.18229249,-0.53028744,0.028426062,0.017216165,0.0,0.0
-0.05041332,0.43483293,0.17684336,-0.48836285,-0.005878564,0.03458708,0.0,0.0
-0.087983415,-0.00025276185,1.6733152e-07,-9.196061e-11,0.0050673243,-7.094783e-08,1.0,1.0
0.036575794,0.00016122818,-0.026256576,2.4977965e-06,0.0019840614,-1.1582488e-06,0.0,0.0
-0.12369118,0.0017835712,0.12573227,-0.012171936,-0.020194136,0.043346785,1.0,1.0
0.045853328,1.2893679,0.22092071,-0.5239403,-0.051923584,-0.04933575,0.0,0.0
-0.25612473,0.39480323,0.37839556,-0.48874044,-0.034069765,0.06254183,0.0,0.0
-0.11909399,1.3163325,-0.059982575,-0.37719324,-0.3717359,0.2401325,0.0,0.0
0.106694415,0.59214133,0.15958872,-0.5282698,0.038005076,0.053738397,0.0,0.0
0.08723907,0.86817586,0.22084594,-0.61339325,0.14872332,0.1317066,0.0,0.0
0.032436945,0.10293897,0.082158014,-0.3047275,0.018344704,0.027506888,0.0,0.0
-0.055951785,0.79757136,-0.011612742,-0.57813746,-0.10343553,0.085356966,0.0,0.0
-0.21646133,0.87149477,-0.5553212,-0.5808557,-0.06677356,-0.077057146,0.0,0.0
0.011054707,1.3570185,0.13281164,-0.39264613,0.013111618,0.047617618,0.0,0.0
0.002895832,0.7622715,0.06345714,-0.5535467,-0.0726789,0.040775485,0.0,0.0
0.03361864,1.3994167,0.23333986,-0.20989749,-0.0071444307,0.0191148,0.0,0.0
0.07947321,1.008917,0.15969591,-0.87172484,0.111667015,0.2163382,0.0,0.0
0.076869585,-0.010355785,0.0015615264,0.015802046,-0.073862135,0.05255816,1.0,1.0
0.054270077,0.6722895,0.1362026,-0.7008002,-0.01072255,0.06796791,0.0,0.0
0.099357985,0.0446123,-0.40660304,-0.23941872,-0.07795089,-0.07399065,0.0,0.0
-0.094016455,0.3923893,0.022189524,-0.46790716,-0.008411294,-0.018724535,0.0,0.0
0.04021139,0.33043164,0.12943253,-0.41305748,0.07700481,-0.031679533,0.0,0.0
-0.045717526,0.5904617,0.6728135,-0.5706318,-0.02940108,0.24896392,0.0,0.0
-0.32067442,-0.05864785,-0.27216974,-0.06295662,0.33317095,-9.0242786e-05,1.0,1.0
0.18504572,0.10776387,-0.12832707,-0.0758424,-0.022100331,0.01886385,0.0,0.0
0.03996811,-0.0011529112,-1.2007327e-07,2.6314056e-10,0.0017739744,7.680685e-08,1.0,1.0
-0.12764129,-0.0037853385,-0.04573425,-0.004224265,0.020915452,0.014504316,1.0,1.0
-0.4151721,0.71729296,-0.6389636,-0.38660383,-0.16133815,-0.093269944,0.0,0.0
0.026016807,-0.0012638116,0.0009730247,1.5067037e-06,-0.0005459309,-0.0002795744,1.0,1.0
-0.13441697,0.0022546744,0.10389414,-0.07567175,-0.0015367159,0.030964768,0.0,0.0
0.07714243,1.1110439,0.17503175,-0.6977561,-0.01570694,-0.016236188,0.0,0.0
-0.1360794,0.80491877,-0.2560085,-0.54604363,-0.1445314,0.025390396,0.0,0.0
0.1313881,-0.028496638,-0.24492097,-0.22965172,-0.12658536,-0.683301,1.0,1.0
-0.13166419,0.749898,-0.078200825,-0.5054378,-0.13277756,0.0405669,0.0,0.0
-0.35873693,0.8049365,-0.49317703,-0.23064178,-0.18996994,-0.11478977,0.0,0.0
-0.028139878,1.4153395,-0.3702432,-0.051745217,-0.011938836,-0.1546895,0.0,0.0
0.0035458566,-0.0010008835,6.481262e-05,-3.5961843e-05,-0.005401609,-1.5109428e-05,1.0,1.0
0.039192773,-0.0007179284,0.00120862,1.6777119e-06,-0.00033129624,-0.00035660338,0.0,0.0
-0.09911194,1.2420237,-0.36656553,-0.6231996,-0.03437853,-0.079624996,0.0,0.0
-0.098966025,1.2485156,-0.22333162,-0.7092961,-0.07930436,-0.10324582,0.0,0.0
0.009886647,0.14623477,0.16666119,-0.36753508,0.055826608,-0.027476856,0.0,0.0
-0.22577825,0.5050727,0.24690056,-0.37877533,-0.08507559,0.13352525,0.0,0.0
-0.37574273,-0.07706987,-0.019765405,-8.916372e-06,0.20232227,-0.021637795,1.0,1.0
0.23102064,0.20733327,-0.38978577,-0.2691961,0.07948017,-0.15490562,0.0,0.0
-0.3615964,0.72852844,-0.08753202,-0.13677652,-0.29350802,-0.17831637,0.0,0.0
0.027830506,0.19084276,-0.060607173,-0.30327094,-0.02977712,0.022979083,0.0,0.0
-0.011882496,0.5457167,0.09162544,-0.5275269,-0.059030198,0.05636871,0.0,0.0
0.06687746,-0.0017478252,-0.06833805,0.013067993,0.0014601807,0.045564175,1.0,1.0
0.031300925,0.52036256,0.061091017,-0.55573374,0.001431628,-0.00577729,0.0,0.0
-0.14439106,0.4037099,0.008329724,0.028722215,-0.09141889,0.050014526,0.0,0.0
-0.13628063,0.25100887,0.07609056,-0.06957124,0.06618179,0.013447128,0.0,0.0
0.20400448,0.03466681,-0.0258248,-0.0107286535,0.052377302,-0.044384416,0.0,0.0
0.06947174,0.009879694,-0.41039008,-0.24037884,0.034077268,-0.2057503,0.0,0.0
0.1202507,1.2951308,0.58049005,-0.511031,0.07505263,0.14254013,0.0,0.0
-0.048908044,1.1254742,-0.1999661,-0.74449766,-0.057550583,-0.024657542,0.0,0.0
0.006966114,-0.0003073001,0.0024133143,7.088333e-06,-0.0009920632,-0.00071950443,0.0,0.0
0.11912632,0.1514758,0.113170944,-0.20755813,0.027540142,0.0579826,0.0,0.0
0.0853776,-0.00092960836,-2.6642349e-08,-1.659303e-09,-0.0017876602,7.2388374e-08,0.0,0.0
-0.16242504,0.36131045,0.029290259,-0.0843245,-0.002565134,0.0018850733,0.0,0.0
-0.41239786,0.7679535,-0.24978828,-0.016639013,-0.27564943,-0.1299648,0.0,0.0
0.35344142,-0.05553588,0.19415754,-0.023930032,-0.24461672,0.034617044,0.0,0.0
-0.055656336,1.4480867,-0.2495518,-0.16967508,0.027066628,-0.09397224,0.0,0.0
0.09023599,-0.0011361742,3.430964e-05,3.2522312e-08,0.0019291189,-9.921096e-06,0.0,1.0
0.18482295,1.3618302,0.5524444,-0.40821978,0.16111964,0.0809501,0.0,0.0
-0.008473778,0.6757776,0.009414666,-0.5237676,-0.036411498,0.042139303,0.0,0.0
-0.1267004,0.064555414,0.09086396,-0.24502109,0.016091397,0.008625556,0.0,0.0
-0.046545696,0.13931538,-0.00282907,-0.33141422,-0.0076669487,0.019187223,0.0,0.0
-0.087135985,0.7115968,-0.04202149,-0.48295954,-0.08307546,0.049104683,0.0,0.0
0.7147354,-0.26030737,0.013961214,-0.001453714,-0.153039,8.9683525e-08,0.0,1.0
0.71522444,-0.26041794,-2.9774373e-08,-5.0261213e-09,-0.1530677,5.556018e-08,1.0,1.0
0.092886925,1.2653445,0.5654789,-0.6042778,0.04696518,0.1067934,0.0,0.0
0.17984962,1.0624878,0.37565765,-0.8290962,0.15986158,0.098091215,0.0,0.0
-0.2996939,0.51598114,0.31545782,-0.40623608,-0.093640834,0.08565089,0.0,0.0
-0.14042148,0.42256773,-0.07192553,-0.1516685,-0.08333469,0.016341785,0.0,0.0
0.06805191,1.506127,0.24902053,-0.171096,0.06307318,0.089391604,0.0,0.0
-0.12594184,0.016097913,0.017542806,-0.054354444,0.01692421,-0.14915334,0.0,0.0
0.07651138,0.030137382,-0.24489269,-0.16250812,-0.014604632,-0.020976944,0.0,0.0
-0.07106314,1.3951665,-0.6980809,-0.18984704,0.019144239,-0.020150293,0.0,0.0
-0.2727386,0.74942094,-0.25762802,-0.38678712,-0.20754094,-0.12748793,0.0,0.0
0.05740099,-0.0012707138,-0.29267538,-0.11548986,-0.0021757933,0.52255523,1.0,0.0
-0.09695959,0.02839509,-0.019020148,0.0042424626,0.048509248,0.0483268,0.0,0.0
0.017373275,1.3911272,0.11561833,-0.23614234,0.052934673,0.09389893,0.0,0.0
0.1649435,1.1748941,0.6745074,-0.743527,0.057547834,0.08890064,0.0,0.0
0.19536094,-0.0016811633,-0.02145904,0.01730473,-0.004654121,0.060046297,1.0,1.0
-0.2889317,0.7459225,0.24773988,-0.29008415,-0.12695141,0.23344786,0.0,0.0
0.18521109,1.327228,0.6241264,-0.5131023,0.23271255,0.005004204,0.0,0.0
-0.008241844,-0.0012795472,0.0013360748,2.0776477e-06,-0.00047956116,-0.00038371346,1.0,1.0
-0.06963606,-0.0006876373,-0.01783306,1.8337789e-06,-0.004763688,-8.1805473e-07,0.0,0.0
-0.14506559,0.012492738,0.0030516381,-0.08858235,0.0032952193,-0.17016636,0.0,0.0
-0.0118197445,0.013456187,-0.12088343,-0.1569108,0.065817684,0.022937508,0.0,0.0
0.32125673,1.1094548,0.26651272,-0.39103937,0.1750146,-0.037029866,0.0,0.0
-0.16215268,0.12096821,0.37651712,-0.49961245,0.025028614,0.020662313,0.0,0.0
-0.11836271,0.0066606496,0.68106556,-0.14538306,0.038694263,-0.3536402,0.0,1.0
-0.18596268,1.1897523,-0.72982854,-0.7133679,-0.06500609,-0.09706003,0.0,0.0
0.14567223,0.027152978,-0.104324915,-0.0780601,-0.00010432163,-0.011893513,0.0,0.0
0.19119473,0.1666651,-0.35425943,-0.36209008,0.13824525,-0.16187474,0.0,0.0
-0.0039078714,1.4217588,-0.06588782,0.013783974,0.0044509456,0.014754268,0.0,0.0
-0.08904056,0.9044619,0.13644907,-0.7051404,-0.18789004,0.18608448,0.0,0.0
0.03625183,1.0981306,0.09404255,-0.7636293,-0.019339079,-0.027893627,0.0,0.0
-0.31022865,-0.053225067,-0.2314401,-0.09142833,0.33298346,-0.124677226,0.0,1.0
0.073862076,-0.013038745,-0.120934166,-0.018242775,-0.095813125,-0.059436746,1.0,1.0
0.2068924,0.034956418,-0.029648978,-0.018999694,0.03925167,0.08066514,0.0,0.0
-0.061990164,0.49252474,0.06105996,-0.4384403,-0.02887388,0.078066334,0.0,0.0
0.07108478,0.8548468,0.10538654,-0.7238156,0.0008855022,0.044727847,0.0,0.0
-0.30204764,0.12845995,0.5375195,-0.39899194,-0.2999681,0.12943244,0.0,0.0
-0.26687533,0.97943103,-0.5759319,-0.5934271,-0.18456586,-0.14538136,0.0,0.0
0.10515289,0.17043129,-0.17805937,-0.21353364,-0.0011953054,0.063923344,0.0,0.0
0.024290085,-0.012159123,0.011854854,0.01887649,-0.08600712,0.061623834,1.0,1.0
-0.037542533,-0.0011646413,-0.00018602939,-3.7432221e-06,-0.0024676651,5.4161577e-05,1.0,1.0
-0.050531197,0.05589975,0.2890156,-0.33019188,0.031365883,0.009771891,0.0,0.0
0.23057814,0.74882513,0.25453576,-0.5499233,0.11271732,0.11897373,0.0,0.0
0.08279781,0.022356687,0.051380314,-0.24001893,0.053532954,0.058200188,0.0,0.0
-0.1354597,0.9099333,-0.29585493,-0.51675266,-0.14884211,-0.062376708,0.0,0.0
-0.12919608,1.4183342,-0.21114032,-0.21394505,-0.56335825,-0.06282145,0.0,0.0
-0.015720367,0.4882549,0.13681513,-0.45528767,0.11837993,0.0060402146,0.0,0.0
-0.14158659,0.6057084,-0.17360762,-0.4290143,-0.123787045,-0.004742122,0.0,0.0
-0.0785593,1.3452463,-0.3558981,-0.39919627,-0.043472573,-0.18218496,0.0,0.0
0.2508769,0.68944687,0.21000096,-0.50906485,0.29490945,0.10642445,0.0,0.0
0.3226593,0.6905497,0.05043953,-0.5707548,0.10390779,0.04300646,0.0,0.0
-0.14845876,-0.014279821,-0.0062169423,0.004724512,-0.03349936,0.018659199,1.0,1.0
0.47772178,-0.08596182,-0.0053687855,0.00028319014,0.19488977,-0.0018881237,1.0,1.0
0.003103447,0.2753428,0.01942392,-0.21918286,0.0611806,0.02298552,0.0,0.0
-0.22848062,0.7404302,-0.35920423,-0.40065488,-0.08789101,-0.00811494,0.0,0.0
0.07650356,-0.00068474055,-0.028568551,2.6863263e-06,-0.00089531596,-1.2152134e-06,0.0,0.0
0.098325536,0.70388305,0.147081,-0.49641815,0.12581244,0.054391295,0.0,0.0
0.1758544,0.98819906,0.36000726,-0.5713671,0.20747708,0.13177004,0.0,0.0
0.25332528,0.18866844,0.060691774,-0.32327285,0.106211804,-0.110104814,0.0,0.0
0.2874689,0.678266,-0.03483272,-0.50916475,0.11210603,-0.07154567,0.0,0.0
-0.13962993,-0.005561247,0.068034165,0.012297284,-0.07522729,0.060735792,1.0,1.0
0.2709299,0.2728356,-0.09739168,-0.15325384,0.017911438,-0.078239545,0.0,0.0
0.31672794,0.84681505,-0.14333746,-0.20279126,0.19007747,-0.02073652,0.0,0.0
-0.09852324,-0.0012136721,2.7530791e-06,-6.2988476e-10,-0.0009700749,-8.4259443e-07,1.0,1.0
0.18044949,0.7572951,0.10843917,-0.2928854,0.24293347,0.100876644,0.0,0.0
-0.04795208,-0.0016728305,0.0036625627,0.01777189,-0.0048764786,0.06160013,1.0,1.0
0.107064724,-0.00013989449,0.11238451,-0.036711045,-0.0073702103,-0.32972473,0.0,0.0
0.03774357,-9.036303e-05,0.00017337655,1.114299e-07,-0.0034825022,-5.231394e-05,0.0,0.0
0.073750876,0.00015972614,-0.024926662,3.8968898e-07,0.0020339154,-1.8969679e-07,0.0,0.0
0.019704819,1.2914684,0.14404552,-0.5522301,0.013861621,0.0024993715,0.0,0.0
0.1147974,0.21345706,-0.023856428,-0.42512256,0.026050461,-0.043427058,0.0,0.0
0.26561308,-0.03292636,0.12041551,-0.012207318,-0.23752882,-0.036634345,1.0,1.0
0.2898057,0.747346,-0.23780772,-0.37352952,0.16020349,-0.059244674,0.0,0.0
-0.033654977,0.61746114,0.19331059,-0.60302156,0.089172356,0.10025746,0.0,0.0
-0.13737488,-0.014071145,0.10260652,-0.13726616,-0.016797964,0.034526356,1.0,1.0
0.03352375,-0.0010555291,4.9250083e-08,-4.7264725e-10,0.0017374487,-9.5682005e-08,1.0,1.0
0.30954543,0.6303849,0.10369704,-0.4719815,0.39194974,0.11549944,0.0,0.0
-0.24645467,0.26513946,0.105078995,-0.28556594,-0.05588978,0.04902398,0.0,0.0
0.032439806,0.39564493,0.06206743,-0.49892527,0.03463796,0.06659413,0.0,0.0
0.10827579,-0.0015246295,0.0053494843,0.017238872,-0.0057377275,0.05987828,1.0,1.0
-0.119358346,0.8111976,-0.12852561,-0.57923037,-0.13455367,-0.0031337976,0.0,0.0
0.037228774,-8.828878e-05,-0.0014231486,-6.1111405e-07,-0.0034668962,2.865052e-07,0.0,0.0
-0.03877182,1.2036701,-0.19281058,-0.5741034,-0.10295056,-0.17157981,0.0,0.0
0.15403767,0.17458664,-0.31092352,-0.23313566,-0.037133556,0.025913632,0.0,0.0
0.11141424,-0.0060337093,-0.19156668,0.06573952,0.049425516,-0.04402276,1.0,1.0
0.048372936,-0.011214664,-0.3131113,-0.17224365,0.03354246,0.63510805,1.0,1.0
0.01160078,0.021965656,0.15510568,-0.22782482,0.052313462,0.023429586,0.0,0.0
0.29506722,0.27751446,-0.5268866,-0.27376863,0.0016784782,-0.08970552,0.0,0.0
-0.052162457,1.2810812,-0.44205695,-0.6584094,-0.020891411,-0.15909266,0.0,0.0
0.1310874,0.045418464,-0.03255842,-0.09918733,0.085570104,0.029713193,0.0,0.0
-0.001831913,0.152573,-0.07438268,-0.22567438,0.019833434,0.013308631,0.0,0.0
0.07852125,1.0007192,0.17604765,-0.6676407,0.07287921,0.022487972,0.0,0.0
0.06392775,1.4696329,0.27908504,-0.12204147,0.24789378,0.35552943,0.0,0.0
-0.3093795,1.000884,0.25926894,-0.65473735,-0.03152869,0.10998082,0.0,0.0
0.102832794,0.31154144,0.011500977,-0.39198703,0.0435156,-0.04694111,0.0,0.0
-0.3193211,0.8602859,-0.37031847,-0.370149,-0.25436574,-0.11350985,0.0,0.0
